record,apuntador,fecha,transecto,direcion,placa,x_m,y_m,x_coord,y_coord,species,species_2,circ_cm,y04,y05,y06,y07,y08,y09,y10,y11,y12,y13,y14,y15,y16,sampled,
6642,jorge,20-Aug-04,28,d,6721,461.1,4.7,461.1,554.7,"Tabebuia ? = primavera""""""abebuia ? """,Tabebuia_primavera,107,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
6638,jorge,20-Aug-04,28,d,6718,452.6,8.6,452.6,558.6,"Tabebuia ? = primavera""""""abebuia ? """,Tabebuia_primavera,82.5,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
6819,jorge,24 agosto 2004,29,i,6920,87.6,4.1,87.6,565.9,"Tabebuia ? = primavera""""""abebuia ? """,Tabebuia_primavera,11.2,0,0,0,0,0,0,0,0,0,0,0,1,0,no,
6795,jorge,24 agosto 2004,29,i,6910,36.4,2,36.4,568,"Tabebuia ? = primavera""""""abebuia ? """,Tabebuia_primavera,64.5,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
6965,jorge,24 agosto 2004,29,i,7172,456,1.5,456,568.5,"Tabebuia ? = primavera""""""abebuia ? """,Tabebuia_primavera,100.3,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
6961,jorge,24 agosto 2004,29,d,7084,458.8,6.4,458.8,576.4,"Tabebuia ? = primavera""""""abebuia ? """,Tabebuia_primavera,79.5,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
6964,jorge,24 agosto 2004,29,d,7085,464.2,7.1,464.2,577.1,"Tabebuia ? = primavera""""""abebuia ? """,Tabebuia_primavera,73.5,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
7176,jorge,25 agosto 2004,30,i,7190,459.6,5,459.6,585,"Tabebuia ? = primavera""""""abebuia ? """,Tabebuia_primavera,100.6,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
7130,jorge,25 agosto 2004,30,d,7056,322.1,2.5,322.1,592.5,"Tabebuia ? = primavera""""""abebuia ? """,Tabebuia_primavera,154,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3029,jorge,28-Jun-04,12,i,3037,1.4,4.6,1.4,225.4,tepeaguacate,Tepeaguacate,162.2,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
9389,jorge,5 octubre 2004,47,d,1365,140,6.9,-140,436.9,tepeaguacate,Tepeaguacate,30.7,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
10275,jorge,13 octubre 2004,53,d,2277,268,5.3,-268,555.3,tepeaguacate,Tepeaguacate,82.3,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
6899,jorge,24 agosto 2004,29,i,6952,267.6,1.6,267.6,568.4,tepeaguacate,Tepeaguacate,33,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
10446,jorge,13 octubre 2004,54,d,2467,260,2.8,-260,572.8,tepeaguacate,Tepeaguacate,86.1,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
233,stacy,12 mayo 04,1,d,231,284.2,6.4,284.2,16.4,tepemistle,Tepemistle,115.7,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
448,stacy,13 mayo 04,2,i,469,279,0.4,279,29.6,tepemistle,Tepemistle,102.6,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
516,stacy,13 mayo 04,2,d,539,258.8,1.6,258.8,31.6,tepemistle,Tepemistle,57.5,0,0,0,0,0,0,0,0,1,2,0,0,0,no,
508,stacy,13 mayo 04,2,d,529,274.6,8.7,274.6,38.7,tepemistle,Tepemistle,149.2,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
668,stacy,26 mayo 2004,3,i,677,252.4,5.5,252.4,44.5,tepemistle,Tepemistle,88,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
703,stacy,27 mayo 2004,3,d,693,265.8,0.4,265.8,50.4,tepemistle,Tepemistle,67,1,2,0,0,0,0,0,0,0,0,0,0,0,no,
697,stacy,27 mayo 2004,3,d,714,244.7,3.2,244.7,53.2,tepemistle,Tepemistle,50,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,25-Oct-12,4,i,n-2319,210,8,210,62,tepemistle,Tepemistle,26.8,0,0,0,0,0,0,0,0,0,0,0,0,1,no,
917,stacy,28 mayo 2004,4,i,1004,238,4.8,238,65.2,tepemistle,Tepemistle,72.3,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
1030,stacy,28 mayo 2004,4,d,1086,255.9,3.5,255.9,73.5,tepemistle,Tepemistle,63,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
1037,stacy,28 mayo 2004,4,d,1023,237,8,237,78,tepemistle,Tepemistle,106.8,0,0,0,0,0,0,0,0,0,1,0,1,2,no,
1028,stacy,28 mayo 2004,4,d,1020,262.8,8.1,262.8,78.1,tepemistle,Tepemistle,59.4,0,0,0,0,0,0,0,1,2,0,0,0,0,no,
1187,stacy,29 mayo 2004,5,i,1208,245.1,2.5,245.1,87.5,tepemistle,Tepemistle,75.5,0,0,0,0,0,0,0,0,0,0,1,2,3,yes,
1176,stacy,29 mayo 2004,5,i,1147,222,1.5,222,88.5,tepemistle,Tepemistle,136.4,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
1194,stacy,29 mayo 2004,5,i,1191,270,1,270,89,tepemistle,Tepemistle,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
1217,stacy,29 mayo 2004,5,d,1250,264.2,9.3,264.2,99.3,tepemistle,Tepemistle,114.2,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
1211,stacy,29 mayo 2004,5,d,1218,276.2,9.4,276.2,99.4,tepemistle,Tepemistle,42.3,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
1436,jorge,10 junio 04,6,i,1470,211.4,8.8,211.4,101.2,tepemistle,Tepemistle,81.5,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
7291,jorge,1 septiembre 2004,31,i,7253,274.1,4.8,-274.1,105.2,tepemistle,Tepemistle,97,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
1443,jorge,10 junio 04,6,i,1475,227.4,2,227.4,108,tepemistle,Tepemistle,98.4,0,0,1,2,3,4,5,6,7,0,0,0,0,no,
1453,jorge,10 junio 04,6,i,1480,266.5,0.6,266.5,109.4,tepemistle,Tepemistle,59,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
1459,jorge,10 junio 04,6,i,1483,281,0.2,281,109.8,tepemistle,Tepemistle,75.5,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
7272,jorge,1 septiembre 2004,31,d,7342,220.2,3.5,-220.2,113.5,tepemistle,Tepemistle,126.6,0,0,0,0,0,1,0,0,0,0,0,0,0,no,
no_rec,gus,1-Aug-07,6,d,n-151,206,5,206,115,tepemistle,Tepemistle,76,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,16-Nov-12,6,d,n-2324,241,5,241,115,tepemistle,Tepemistle,18,0,0,0,0,0,0,0,0,0,0,1,0,0,no,
1468,jorge,10 junio 04,6,d,1434,286,7.6,286,117.6,tepemistle,Tepemistle,54.7,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
7296,jorge,1 septiembre 2004,31,d,7357,260.2,8.6,-260.2,118.6,tepemistle,Tepemistle,122.6,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
1473,jorge,10 junio 04,6,d,1436,272.4,8.8,272.4,118.8,tepemistle,Tepemistle,100.9,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
7260,jorge,1 septiembre 2004,31,d,7336,200,10,-200,120,tepemistle,Tepemistle,68,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
1710,jorge,14-Jun-04,7,i,1716,217.6,6.1,217.6,123.9,tepemistle,Tepemistle,89.9,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
1677,jorge,14-Jun-04,7,i,1683,195.5,5.5,195.5,124.5,tepemistle,Tepemistle,129.6,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
1736,jorge,14-Jun-04,7,i,1742,296.6,4.9,296.6,125.1,tepemistle,Tepemistle,96.6,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
1732,jorge,14-Jun-04,7,i,1738,280.4,3.9,280.4,126.1,tepemistle,Tepemistle,68.9,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,21 de noviembre 2012,7,i,n-2329,219,1,219,129,tepemistle,Tepemistle,15.4,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
7345,jorge,1 septiembre 2004,32,i,7276,59.3,0,-59.3,130,tepemistle,Tepemistle,115,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
1774,jorge,14-Jun-04,7,d,1780,210,2.8,210,132.8,tepemistle,Tepemistle,130.3,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
1738,jorge,14-Jun-04,7,d,1744,300,4.3,300,134.3,tepemistle,Tepemistle,60.7,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
1829,jorge,14-Jun-04,7,d,1835,300,4.3,300,134.3,tepemistle,Tepemistle,60.3,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
1688,jorge,14-Jun-04,7,d,1694,189.3,7.5,189.3,137.5,tepemistle,Tepemistle,96.1,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
1954,jorge,16-Jun-04,8,i,1960,291.6,4.8,291.6,145.2,tepemistle,Tepemistle,69.6,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
1918,jorge,16-Jun-04,8,i,1924,304,4.4,304,145.6,tepemistle,Tepemistle,102.8,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
7547,jorge,1 septiembre 2004,33,i,7480,300,1.3,-300,148.7,tepemistle,Tepemistle,98.5,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2002,jorge,16-Jun-04,8,d,2008,295.3,5.1,295.3,155.1,tepemistle,Tepemistle,61.1,0,0,1,0,0,0,0,0,0,0,0,0,0,no,
1923,jorge,16-Jun-04,8,d,1929,304,6.7,304,156.7,tepemistle,Tepemistle,60.9,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
7542,jorge,1 septiembre 2004,33,d,7582,288.9,9.1,-288.9,159.1,tepemistle,Tepemistle,85,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2184,jorge,21 junio 2004,9,i,2205,181.5,8.5,181.5,161.5,tepemistle,Tepemistle,87.4,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2177,jorge,21 junio 2004,9,i,2201,162,7.8,162,162.2,tepemistle,Tepemistle,135,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2235,jorge,21 junio 2004,9,i,2264,294.2,3.5,294.2,166.5,tepemistle,Tepemistle,86.7,0,0,0,0,0,1,2,3,4,5,6,7,8,no,
2190,jorge,21 junio 2004,9,d,2209,174.5,4,174.5,174,tepemistle,Tepemistle,149.2,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,22-Nov-13,9,d,n-2343,227,4,227,174,tepemistle,Tepemistle,22,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2243,jorge,21 junio 2004,9,d,2233,291.6,8,291.6,178,tepemistle,Tepemistle,108.4,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2418,jorge,22 junio 2004,10,i,2460,300,4.5,300,185.5,tepemistle,Tepemistle,113.5,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2444,jorge,22 junio 2004,10,i,2473,294,1.2,294,188.8,tepemistle,Tepemistle,127,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2419,jorge,22 junio 2004,10,d,2415,300,3.8,300,193.8,tepemistle,Tepemistle,107.3,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2495,jorge,22 junio 2004,10,d,2500,295,8.7,295,198.7,tepemistle,Tepemistle,110,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2732,jorge,23 junio 04,11,i,2768,144.5,8.5,144.5,201.5,tepemistle,Tepemistle,143.7,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2821,jorge,23 junio 04,11,i,2825,305.2,7.3,305.2,202.7,tepemistle,Tepemistle,135.8,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2792,jorge,23 junio 04,11,i,2742,296.5,4.1,296.5,205.9,tepemistle,Tepemistle,72,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2866,jorge,23 junio 04,11,d,2874,316.6,7,316.6,217,tepemistle,Tepemistle,108.3,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2755,jorge,23 junio 04,11,d,2782,140.3,7.5,140.3,217.5,tepemistle,Tepemistle,127.9,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2988,jorge,28-Jun-04,12,i,2996,311.5,9,311.5,221,tepemistle,Tepemistle,73.1,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2981,jorge,28-Jun-04,12,i,2989,325.7,5.8,325.7,224.2,tepemistle,Tepemistle,99.7,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3137,jorge,28-Jun-04,12,i,3145,297.8,3.4,297.8,226.6,tepemistle,Tepemistle,56.8,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2985,jorge,28-Jun-04,12,i,2993,319,3.3,319,226.7,tepemistle,Tepemistle,98.8,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,28-Nov-12,12,i,n-2354,394,2,394,228,tepemistle,Tepemistle,22,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2979,jorge,28-Jun-04,12,i,2987,332.2,1.9,332.2,228.1,tepemistle,Tepemistle,123.7,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3110,jorge,28-Jun-04,12,d,3118,134.6,0.4,134.6,230.4,tepemistle,Tepemistle,77.1,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3290,jorge,29-Jun-04,13,i,3300,110.6,8.6,110.6,241.4,tepemistle,Tepemistle,128,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3365,jorge,29-Jun-04,13,i,3375,293,5.2,293,244.8,tepemistle,Tepemistle,36.6,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3214,jorge,29-Jun-04,13,d,3224,307.3,0,307.3,250,tepemistle,Tepemistle,149.9,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,23-Mar-10,14,d,nn-260,308,5,308,275,tepemistle,Tepemistle,16,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,30-Nov-12,15,i,n-2363,110,9,110,281,tepemistle,Tepemistle,18,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3748,jorge,7 julio 2004,15,i,3779,306.7,3.1,306.7,286.9,tepemistle,Tepemistle,84.5,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,30-Nov-12,15,d,n-2364,264,6,264,296,tepemistle,Tepemistle,19,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3964,jorge,9 julio 2004,16,d,3896,278.4,5,278.4,315,tepemistle,Tepemistle,120,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
4181,jorge,14 julio 2004,17,i,4206,266.9,2.3,266.9,327.7,tepemistle,Tepemistle,107.1,0,0,0,0,0,0,0,0,0,0,0,0,1,no,
4198,jorge,14 julio 2004,17,d,4093,276.6,0,276.6,330,tepemistle,Tepemistle,154,0,0,0,0,0,0,0,0,0,0,0,0,1,no,
4159,jorge,14 julio 2004,17,d,4197,112.6,2.7,112.6,332.7,tepemistle,Tepemistle,83.5,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
8766,jorge,28 septiembre 2004,43,i,772,6.6,3.3,-6.6,346.7,tepemistle,Tepemistle,101,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
4597,jorge,19-Jul-04,19,i,4702,99.2,6.8,99.2,363.2,tepemistle,Tepemistle,86,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
4562,jorge,19-Jul-04,19,i,4486,11.9,1.7,11.9,368.3,tepemistle,Tepemistle,71,0,0,0,0,0,0,0,1,2,0,0,0,0,no,
4652,jorge,19-Jul-04,19,i,4728,234.7,0.2,234.7,369.8,tepemistle,Tepemistle,118,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
4661,jorge,19-Jul-04,19,d,4640,245.1,1.7,245.1,371.7,tepemistle,Tepemistle,95.8,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
4837,jorge,21 julio 2004,20,i,4924,105.5,9.2,105.5,380.8,tepemistle,Tepemistle,68,0,0,0,0,0,0,0,0,0,0,0,0,1,no,
4833,jorge,21 julio 2004,20,i,4824,103.9,0,103.9,390,tepemistle,Tepemistle,88.3,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
5000,jorge,21 julio 2004,20,d,5012,457.1,7.3,457.1,397.3,tepemistle,Tepemistle,73,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
9224,jorge,5 octubre 2004,46,i,1252,3.2,3.2,-3.2,406.8,tepemistle,Tepemistle,113.7,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
5163,jorge,28 julio 2004,21,i,5183,335,1.2,335,408.8,tepemistle,Tepemistle,144,0,0,0,0,0,0,0,0,0,0,0,0,1,no,
5220,jorge,28 julio 2004,21,d,5220,455.9,4.7,455.9,414.7,tepemistle,Tepemistle,74,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
5059,jorge,28 julio 2004,21,d,5039,116.2,7.3,116.2,417.3,tepemistle,Tepemistle,124,1,0,0,0,0,0,0,0,0,0,0,0,0,no,
5265,jorge,3 agosto 2004,22,i,5246,94.1,9.3,94.1,420.7,tepemistle,Tepemistle,81.5,0,0,0,0,0,0,1,2,0,0,0,0,0,no,
5443,jorge,3 agosto 2004,22,i,5437,500,6.1,500,423.9,tepemistle,Tepemistle,86.7,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
5435,jorge,3 agosto 2004,22,i,5431,476.1,5.2,476.1,424.8,tepemistle,Tepemistle,75.6,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
9342,jorge,5 octubre 2004,47,i,1414,4,2.7,-4,427.3,tepemistle,Tepemistle,134.1,0,0,0,0,0,0,0,0,0,0,0,1,2,no,
no_rec,gus,7-Nov,22,i,n-405,121,0.5,121,429.5,tepemistle,Tepemistle,22.2,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
5466,jorge,5 agosto 2004,23,i,5448,65.3,8.3,65.3,441.7,tepemistle,Tepemistle,150,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
9484,jorge,6 octubre 2004,48,i,1492,2.8,4.1,-2.8,445.9,tepemistle,Tepemistle,121.9,0,0,0,0,0,0,0,0,0,0,0,1,2,no,
no_rec,gus,7 de abril 2010,23,i,nn-371,76,4,76,446,tepemistle,Tepemistle,29,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
5610,jorge,5 agosto 2004,23,d,5596,407.2,3.9,407.2,453.9,tepemistle,Tepemistle,165,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
5469,jorge,5 agosto 2004,23,d,5531,70.8,5.1,70.8,455.1,tepemistle,Tepemistle,108,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
5710,jorge,agosto-13-2004,24,i,5747,400.7,9.2,400.7,460.8,tepemistle,Tepemistle,136,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
5737,jorge,agosto-13-2004,24,i,5689,52,3.4,52,466.6,tepemistle,Tepemistle,143.7,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
5683,jorge,agosto-13-2004,24,i,5732,442.4,0.7,442.4,469.3,tepemistle,Tepemistle,69,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
9615,jorge,6 octubre 2004,49,d,1658,3.5,0.1,-3.5,470.1,tepemistle,Tepemistle,78.5,0,0,0,0,0,0,0,0,0,0,0,0,1,no,
5818,jorge,agosto-13-2004,24,d,5793,194.9,3.1,194.9,473.1,tepemistle,Tepemistle,83,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
6133,jorge,agosto-17-2004,25,d,6148,433.1,4.8,433.1,494.8,tepemistle,Tepemistle,124,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
6123,jorge,agosto-17-2004,25,d,6143,405,9.2,405,499.2,tepemistle,Tepemistle,127.5,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,1-Nov-07,26,i,n-499,260,6.1,260,503.9,tepemistle,Tepemistle,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
6421,jorge,19 agosto 2004,27,i,6431,365.3,6.3,365.3,523.7,tepemistle,Tepemistle,99,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
6452,jorge,19 agosto 2004,27,i,6518,8.2,0.3,8.2,529.7,tepemistle,Tepemistle,111,0,0,0,0,0,0,0,0,1,0,0,0,0,no,
6459,jorge,19 agosto 2004,27,d,6520,14.6,6.9,14.6,536.9,tepemistle,Tepemistle,150,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,1-Nov-07,27,d,n-521,130,8,130,538,tepemistle,Tepemistle,19,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
6603,jorge,20-Aug-04,28,i,6616,356,7.5,356,542.5,tepemistle,Tepemistle,66.9,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,14 de abril 2010,28,d,nn-496,223,0,223,550,tepemistle,Tepemistle,22,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
7097,jorge,25 agosto 2004,30,i,7127,201.1,5.2,201.1,584.8,tepemistle,Tepemistle,49,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
7141,jorge,25 agosto 2004,30,i,7153,345.2,4.9,345.2,585.1,tepemistle,Tepemistle,109.3,0,0,0,0,0,0,0,0,0,1,2,3,4,no,
no_rec,gus,25 de abril 2012,38,d,n-2215,4,9,-4,259,tepemixtle (lauracea ocotea),Tepemistle,23,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,6-Mar,16,i,n-2076,265,9,265,301,tepemixtle (lauracea ocotea),Tepemistle,16,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,6-Mar,16,i,n-2075,225,4,225,306,tepemixtle (lauracea ocotea),Tepemistle,26.2,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,12-Mar,18,d,n-2087,142,0,142,350,tepemixtle (lauracea ocotea),Tepemistle,14,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,9-Mar-12,20,i,n-2104,124,7,124,383,tepemixtle (lauracea ocotea),Tepemistle,25,0,0,0,0,0,0,0,0,0,0,1,2,0,no,
no_rec,gus,9 de marzo 2012,21,i,n-2105,30,4,30,406,tepemixtle (lauracea ocotea),Tepemistle,21,0,0,0,0,0,0,0,0,0,1,0,0,0,no,
no_rec,gus,20 de marzo 2012,24,i,n-2123,99,7,99,463,tepemixtle (lauracea ocotea),Tepemistle,16,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,19 de marzo 2013,24,i,n-2389,378,0,378,470,tepemixtle (lauracea ocotea),Tepemistle,19,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,19 de marzo 2013,24,d,n-2390,393,2,393,472,tepemixtle (lauracea ocotea),Tepemistle,17,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,1-Nov-07,33,d,n-614,15,10,-15,160,terminalia amazonia,Terminalia,35.6,0,0,0,0,0,0,0,0,0,0,0,1,2,no,
no_rec,gus,22 de abril 2010,38,i,nn-548,214,4,-214,246,terminalia amazonia,Terminalia,22,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,22 de abril 2010,39,i,nn-551,16,10,-16,260,terminalia amazonia,Terminalia,22,0,0,0,0,0,0,0,0,1,0,0,0,0,no,
no_rec,gus,22 de abril 2010,40,d,nn-566,32,8,-32,298,terminalia amazonia,Terminalia,24,0,0,0,0,0,0,0,1,0,0,0,0,0,no,
no_rec,gus,23 de abril 2010,41,i,nn-574,180,2,-180,308,terminalia amazonia,Terminalia,14,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,7-Dec,41,i,n-684,35,0.5,-35,309.5,terminalia amazonia,Terminalia,40,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,7-Dec,42,i,n-708,25,6,-25,324,terminalia amazonia,Terminalia,28.5,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,23 de abril 2010,43,i,nn-606,18,1,-18,349,terminalia amazonia,Terminalia,18,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,7-Dec,44,i,n-727,133,9,-133,361,terminalia amazonia,Terminalia,40,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,7-Dec,45,i,n-743,134,6,-134,384,terminalia amazonia,Terminalia,28.4,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,7-Dec,45,i,n-737,3,1,-3,389,terminalia amazonia,Terminalia,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,7-Dec,45,d,n-739,13,5,-13,395,terminalia amazonia,Terminalia,11,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,7-Dec,46,i,n-753,156,9,-156,401,terminalia amazonia,Terminalia,37.3,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,7-Dec,46,i,n-755,140,7,-140,403,terminalia amazonia,Terminalia,29.1,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,9 de marzo 2012,21,i,n-2108,160,5,160,405,terminalia amazonia,Terminalia,19,0,0,0,0,0,0,0,0,0,1,0,0,0,no,
no_rec,gus,7-Nov,21,i,n-401,7,5,7,405,terminalia amazonia,Terminalia,19,0,0,0,0,0,0,0,0,0,1,0,0,0,no,
no_rec,gus,7-Dec,46,i,n-765,24,5,-24,405,terminalia amazonia,Terminalia,18,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,7 de abril 2010,21,i,nn-335,211,1,211,409,terminalia amazonia,Terminalia,17,0,0,0,0,0,0,1,2,3,0,0,0,0,no,
no_rec,gus,7 de abril 2010,21,i,nn-329,115,0.5,115,409.5,terminalia amazonia,Terminalia,19,0,0,0,0,0,0,0,0,1,2,3,4,5,no,
no_rec,gus,7 de abril 2010,21,d,nn-331,167,1,167,411,terminalia amazonia,Terminalia,28,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,7-Dec,46,d,n-757,135,4,-135,414,terminalia amazonia,Terminalia,36,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,7-Nov,21,d,n-400,208,8,208,418,terminalia amazonia,Terminalia,12.2,0,0,0,0,0,1,2,3,4,5,6,7,8,no,
no_rec,gus,7 de abril 2010,22,i,nn-362,3,5,3,425,terminalia amazonia,Terminalia,17.4,0,0,0,0,0,0,0,0,1,0,0,0,0,no,
no_rec,gus,7 de abril 2010,22,i,nn-356,114,4,114,426,terminalia amazonia,Terminalia,22,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,7 de abril 2010,22,i,nn-358,104,2,104,428,terminalia amazonia,Terminalia,17,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,7 de abril 2010,22,i,nn-360,78,1,78,429,terminalia amazonia,Terminalia,15.3,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,7-Nov,22,d,n-408,235.5,1,235.5,431,terminalia amazonia,Terminalia,22.8,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,7 de abril 2010,22,d,nn-361,68,1,68,431,terminalia amazonia,Terminalia,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
